"Datum (UTC)","Nicht Erneuerbar","Erneuerbar","Last","Day-Ahead Auktion","Intraday kontinuierlich, Durchschnittspreis","CO2 Emissionszertifikate, Auktion DE"
2022-01-14T20:00:00.000Z,42.802,14.411,62.411,204.39,212.83,81.52
2022-01-14T21:00:00.000Z,42.392,13.009,59.249,194.29,212.95,81.52
2022-01-14T22:00:00.000Z,41.722,12.312,56.238,184.9,198.13,81.52
2022-01-14T23:00:00.000Z,39.663,12.268,53.74,222.01,193.51,81.52
2022-01-15T00:00:00.000Z,38.449,12.15,52.077,205.08,184.68,81.52
2022-01-15T01:00:00.000Z,37.846,12.006,51.138,194.62,176.28,81.52
2022-01-15T02:00:00.000Z,37.251,11.652,50.046,182.64,178.89,81.52
2022-01-15T03:00:00.000Z,37.533,11.225,50.22,187.83,179.55,81.52
2022-01-15T04:00:00.000Z,37.907,11.071,49.944,190.58,184.86,81.52
2022-01-15T05:00:00.000Z,38.702,10.969,50.276,190.27,188.33,81.52
2022-01-15T06:00:00.000Z,39.924,10.614,53.121,204.46,195.08,81.52
2022-01-15T07:00:00.000Z,40.504,10.61,56.433,212.84,212.5,81.52
2022-01-15T08:00:00.000Z,40.853,11.938,59.359,230,231.02,81.52
2022-01-15T09:00:00.000Z,40.955,14.182,61.01,222.39,231.02,81.52
2022-01-15T10:00:00.000Z,40.949,15.769,61.965,214.92,229.1,81.52
2022-01-15T11:00:00.000Z,40.87,15.884,61.61,208.43,225.24,81.52
2022-01-15T12:00:00.000Z,40.744,15.08,60.031,200,220.13,81.52
2022-01-15T13:00:00.000Z,40.915,13.263,58.676,203.09,217.85,81.52
2022-01-15T14:00:00.000Z,41.037,11.147,58.294,213.98,224.76,81.52
2022-01-15T15:00:00.000Z,41.071,9.853,59.616,226.32,230.15,81.52
2022-01-15T16:00:00.000Z,41.269,9.933,62.548,260,257.88,81.52
2022-01-15T17:00:00.000Z,41.231,10.398,63.135,267.03,265.1,81.52
2022-01-15T18:00:00.000Z,41.011,11.3,61.054,261.41,267.2,81.52
2022-01-15T19:00:00.000Z,40.291,12.076,57.637,243.62,248.74,81.52
2022-01-15T20:00:00.000Z,39.449,13.05,55.613,220.1,219.69,81.52
2022-01-15T21:00:00.000Z,38.622,13.639,54.422,212.85,204.7,81.52
2022-01-15T22:00:00.000Z,36.31,13.766,51.615,209.41,199.82,81.52
2022-01-15T23:00:00.000Z,34.251,14.158,48.898,225.92,208.55,81.52
2022-01-16T00:00:00.000Z,33.324,14.811,47.274,216,211.78,81.52
2022-01-16T01:00:00.000Z,32.836,15.809,46.395,189.49,200.21,81.52
2022-01-16T02:00:00.000Z,32.414,17.115,45.934,181.98,195.51,81.52
2022-01-16T03:00:00.000Z,31.839,18.642,46.418,174.98,187.46,81.52
2022-01-16T04:00:00.000Z,31.621,19.738,46.481,165.91,179.31,81.52
2022-01-16T05:00:00.000Z,30.797,20.504,47.402,118.71,127.38,81.52
2022-01-16T06:00:00.000Z,30.825,22.196,49.513,119.45,135.48,81.52
2022-01-16T07:00:00.000Z,30.874,25.554,52.572,125.86,174.69,81.52
2022-01-16T08:00:00.000Z,30.907,28.706,56.73,129.46,187.09,81.52
2022-01-16T09:00:00.000Z,30.735,31.591,59.405,125.99,180.46,81.52
2022-01-16T10:00:00.000Z,30.695,34.16,62.005,131.83,181.43,81.52
2022-01-16T11:00:00.000Z,29.62,37.413,62.932,123.01,170.57,81.52
2022-01-16T12:00:00.000Z,29.075,37.52,62.032,122.49,159.37,81.52
2022-01-16T13:00:00.000Z,29.165,37.119,61.107,102.67,148.38,81.52
2022-01-16T14:00:00.000Z,29.23,36.002,60.456,121.95,161.12,81.52
2022-01-16T15:00:00.000Z,29.242,35.703,61.494,115,186.01,81.52
2022-01-16T16:00:00.000Z,29.274,36.723,64.945,125.42,226.5,81.52
2022-01-16T17:00:00.000Z,29.336,37.721,65.605,112.4,211.49,81.52
2022-01-16T18:00:00.000Z,28.894,37.705,64.118,97.49,181.08,81.52
2022-01-16T19:00:00.000Z,28.32,36.794,60.045,90.14,162.79,81.52
2022-01-16T20:00:00.000Z,27.653,37.934,58.796,97.09,161.38,81.52
2022-01-16T21:00:00.000Z,27.291,37.946,58.222,93.85,160.47,81.52
2022-01-16T22:00:00.000Z,26.038,38.73,55.459,87.2,143.46,81.52
2022-01-16T23:00:00.000Z,23.835,39.397,53.405,78.08,103.1,81.52
2022-01-17T00:00:00.000Z,22.031,40.326,52.038,34,92.2,81.52
2022-01-17T01:00:00.000Z,20.602,41.016,51.564,12.33,76.57,81.52
2022-01-17T02:00:00.000Z,19.921,41.947,52.017,10.09,64.25,81.52
2022-01-17T03:00:00.000Z,21.26,42.573,53.521,12.83,75.44,81.52
2022-01-17T04:00:00.000Z,24.764,42.346,57.083,36.16,95.66,81.52
2022-01-17T05:00:00.000Z,28.791,43.354,64.898,92.03,143.56,81.52
2022-01-17T06:00:00.000Z,31.205,43.982,71.61,102.8,200.86,81.52
2022-01-17T07:00:00.000Z,32.602,44.173,75.223,126,207.76,81.52
2022-01-17T08:00:00.000Z,32.818,45.435,76.405,100.9,194.12,81.52
2022-01-17T09:00:00.000Z,32.853,46.984,77.431,112.03,180.88,81.52
2022-01-17T10:00:00.000Z,32.84,48.121,77.417,111.25,174.99,81.52
2022-01-17T11:00:00.000Z,32.598,48.18,77.273,100.58,178.45,81.52
2022-01-17T12:00:00.000Z,32.603,47.099,76.39,111.65,181.59,81.52
2022-01-17T13:00:00.000Z,33.102,45.127,75.207,127.38,195.56,81.52
2022-01-17T14:00:00.000Z,34.509,41.628,74.539,168.85,206.46,81.52
2022-01-17T15:00:00.000Z,36.27,38.815,73.723,199.85,230.34,81.52
2022-01-17T16:00:00.000Z,38.457,37.002,76.206,249.99,231.44,81.52
2022-01-17T17:00:00.000Z,39.375,34.497,76.009,254.37,210.74,81.52
2022-01-17T18:00:00.000Z,39.66,31.478,74.238,237.28,198.37,81.52
2022-01-17T19:00:00.000Z,39.187,28.636,69.901,220,182.26,81.52
2022-01-17T20:00:00.000Z,38.685,26.38,65.601,215.94,181.3,81.52
2022-01-17T21:00:00.000Z,38.431,24.165,62.27,209.16,178.12,81.52
2022-01-17T22:00:00.000Z,37.139,23.173,58.426,180,168.29,81.52
2022-01-17T23:00:00.000Z,37.016,22.45,55.588,188.94,163.16,81.52
2022-01-18T00:00:00.000Z,37.017,21.551,54.085,192.68,163.51,81.52
2022-01-18T01:00:00.000Z,36.92,20.22,52.514,180.09,158.98,81.52
2022-01-18T02:00:00.000Z,37.662,19.023,52.524,188.09,162.93,81.52
2022-01-18T03:00:00.000Z,38.694,18.419,54.147,193.99,169.63,81.52
2022-01-18T04:00:00.000Z,40.549,17.621,56.982,205.07,192.58,81.52
2022-01-18T05:00:00.000Z,43.403,15.718,64.063,229.1,188.79,81.52
2022-01-18T06:00:00.000Z,45.572,13.953,69.877,273.71,234.54,81.52
2022-01-18T07:00:00.000Z,45.859,12.833,71.583,294.4,276.97,81.52
2022-01-18T08:00:00.000Z,46.168,13.716,71.643,290.64,277.52,81.52
2022-01-18T09:00:00.000Z,46.367,15.925,72.109,275.4,260.73,81.52
2022-01-18T10:00:00.000Z,46.395,18.649,72.294,265.1,249.44,81.52
2022-01-18T11:00:00.000Z,45.951,19.852,72.576,250,235.52,81.52
2022-01-18T12:00:00.000Z,45.89,19.285,72.16,244.27,225.17,81.52
2022-01-18T13:00:00.000Z,45.875,18.11,71.202,243.02,235.07,81.52
2022-01-18T14:00:00.000Z,46.142,16.542,70.676,249.22,248.31,81.52
2022-01-18T15:00:00.000Z,46.218,15.06,70.633,260,250.36,81.52
2022-01-18T16:00:00.000Z,46.626,15.713,73.344,278,272.81,81.52
2022-01-18T17:00:00.000Z,46.412,16.183,73.253,276.39,260.34,81.52
2022-01-18T18:00:00.000Z,45.425,17.062,71.255,255.03,241.58,81.52
2022-01-18T19:00:00.000Z,43.99,17.885,67.734,237.28,215.37,81.52
2022-01-18T20:00:00.000Z,43.467,19.919,64.852,224.19,203.91,81.52
2022-01-18T21:00:00.000Z,41.853,21.294,62.531,190.78,186.27,81.52
2022-01-18T22:00:00.000Z,39.235,22.027,58.943,175.49,170.85,81.52
2022-01-18T23:00:00.000Z,37.878,22.68,56.153,169.01,159.15,81.52
2022-01-19T00:00:00.000Z,37.634,23.329,55.55,163.48,156.78,81.52
2022-01-19T01:00:00.000Z,37.461,23.431,54.495,162.93,156,81.52
2022-01-19T02:00:00.000Z,37.699,23.333,54.603,160.01,159.04,81.52
2022-01-19T03:00:00.000Z,38.218,23.168,55.509,163.16,160.94,81.52
2022-01-19T04:00:00.000Z,39.391,24.3,59.003,165.59,177.35,81.52
2022-01-19T05:00:00.000Z,41.72,24.734,65.862,198.39,187.12,81.52
2022-01-19T06:00:00.000Z,41.843,26.85,71.917,227.42,207.16,81.52
2022-01-19T07:00:00.000Z,42.254,28.534,74.451,261.65,212.82,81.52
2022-01-19T08:00:00.000Z,41.434,32.714,75.362,252.67,184.9,81.52
2022-01-19T09:00:00.000Z,40.367,35.714,75.483,221.75,154.92,81.52
2022-01-19T10:00:00.000Z,39.679,38.863,75.73,193.62,161.68,81.52
2022-01-19T11:00:00.000Z,38.222,41.369,76.242,170.14,146.4,81.52
2022-01-19T12:00:00.000Z,37.728,41.715,75.861,160.47,140.08,81.52
2022-01-19T13:00:00.000Z,36.921,41.996,74.975,164.13,139.18,81.52
2022-01-19T14:00:00.000Z,36.177,41.401,74.729,180.5,150.08,81.52
2022-01-19T15:00:00.000Z,35.6,41.345,75.082,179.26,137.18,81.52
2022-01-19T16:00:00.000Z,35.379,43.361,77.776,173.99,142.3,81.52
2022-01-19T17:00:00.000Z,34.453,44.894,77.388,167.34,130.52,81.52
2022-01-19T18:00:00.000Z,32.669,45.782,75.567,135.61,108.45,81.52
2022-01-19T19:00:00.000Z,29.558,47.547,71.731,125.05,104.89,81.52
2022-01-19T20:00:00.000Z,27.315,47.676,67.735,120.9,96.28,81.52
2022-01-19T21:00:00.000Z,26.121,45.402,65.07,118.08,94.05,81.52
2022-01-19T22:00:00.000Z,25.158,44.583,61.353,97.16,101.63,81.52
2022-01-19T23:00:00.000Z,23.781,44.183,58.389,90.05,105.48,81.52
2022-01-20T00:00:00.000Z,22.583,44.107,56.769,78.94,104.45,81.52
2022-01-20T01:00:00.000Z,21.846,43.373,55.855,75.05,96.46,81.52
2022-01-20T02:00:00.000Z,22.273,43.578,55.976,72.13,98.25,81.52
2022-01-20T03:00:00.000Z,22.842,44.5,57.66,70.99,93.11,81.52
2022-01-20T04:00:00.000Z,24.765,44.916,60.352,87.7,110.24,81.52
2022-01-20T05:00:00.000Z,27.907,45.696,67.304,96.26,118.88,81.52
2022-01-20T06:00:00.000Z,31.15,44.804,73.428,118.95,147.28,81.52
2022-01-20T07:00:00.000Z,32.516,43.696,76.324,140.51,176.26,81.52
2022-01-20T08:00:00.000Z,32.46,44.476,77.245,130.27,153.72,81.52
2022-01-20T09:00:00.000Z,33.084,46.654,77.368,128.47,158.38,81.52
2022-01-20T10:00:00.000Z,32.502,49.381,77.727,111.95,142.23,81.52
2022-01-20T11:00:00.000Z,31.428,50.873,77.025,94.15,130.03,81.52
2022-01-20T12:00:00.000Z,30.996,49.48,75.434,85.54,130.92,81.52
2022-01-20T13:00:00.000Z,31.949,47.332,75.531,105.37,136.19,81.52
2022-01-20T14:00:00.000Z,32.964,43.674,74.954,111.32,150.22,81.52
2022-01-20T15:00:00.000Z,34.058,41.519,74.759,134.86,184.83,81.52
2022-01-20T16:00:00.000Z,35.461,40.228,77.259,176.05,212.13,81.52
2022-01-20T17:00:00.000Z,36.018,40.604,77.352,192.74,210.4,81.52
2022-01-20T18:00:00.000Z,35.86,40.631,76.377,180,187.22,81.52
2022-01-20T19:00:00.000Z,34.806,40.203,72.198,152.33,167.89,81.52
2022-01-20T20:00:00.000Z,33.094,38.163,68.223,137.91,148.41,81.52
2022-01-20T21:00:00.000Z,32.217,36.807,65.646,131.76,148.23,81.52
2022-01-20T22:00:00.000Z,31.411,36.057,62.483,121.39,132.74,81.52
2022-01-20T23:00:00.000Z,30.31,35.076,59.888,119.19,126.51,81.52
2022-01-21T00:00:00.000Z,30.274,34.209,58.2,117.87,133.31,81.52
2022-01-21T01:00:00.000Z,30.299,34.061,57.168,110.92,129.54,81.52
2022-01-21T02:00:00.000Z,30.526,33.755,57.506,113.14,128.39,81.52
2022-01-21T03:00:00.000Z,30.989,32.894,58.494,119.15,130.81,81.52
2022-01-21T04:00:00.000Z,33.675,33.224,61.195,120.73,143.75,81.52
2022-01-21T05:00:00.000Z,35.742,33.203,67.148,148.76,172.5,81.52
2022-01-21T06:00:00.000Z,38.084,32.862,73.241,207.59,197.75,81.52
2022-01-21T07:00:00.000Z,38.837,32.887,75.561,223.15,202.21,81.52
2022-01-21T08:00:00.000Z,39.381,32.986,75.678,215.79,194.76,81.52
2022-01-21T09:00:00.000Z,39.489,34.774,75.828,206.51,194.46,81.52
2022-01-21T10:00:00.000Z,38.721,36.835,76.306,206.43,178.18,84.03
2022-01-21T11:00:00.000Z,38.453,38.086,75.888,190,168.47,84.03
2022-01-21T12:00:00.000Z,38.313,38.47,74.669,170.08,164.12,84.03
2022-01-21T13:00:00.000Z,38.401,36.8,73.3,169.29,167.34,84.03
2022-01-21T14:00:00.000Z,38.417,33.777,72.379,190,184.34,84.03
2022-01-21T15:00:00.000Z,38.536,32.803,72.526,177.44,191.18,84.03
2022-01-21T16:00:00.000Z,38.462,34.936,75.305,179.99,202.09,84.03
2022-01-21T17:00:00.000Z,37.453,36.404,74.907,165.05,186.44,84.03
2022-01-21T18:00:00.000Z,36.687,37.355,72.768,145.81,180.33,84.03
2022-01-21T19:00:00.000Z,33.609,38.04,68.724,139.73,167.48,84.03
2022-01-21T20:00:00.000Z,30.725,38.209,65.119,132.25,143.3,84.03
2022-01-21T21:00:00.000Z,29.796,37.488,62.834,133.59,150.84,84.03
2022-01-21T22:00:00.000Z,28.459,37.258,60.023,120.01,129.43,84.03
2022-01-21T23:00:00.000Z,27.58,36.316,56.172,123.58,115.11,84.03
2022-01-22T00:00:00.000Z,27.171,35.528,54.474,120.3,115.8,84.03
2022-01-22T01:00:00.000Z,27.02,34.245,52.979,119.99,113.42,84.03
2022-01-22T02:00:00.000Z,27.536,32.598,52.293,121.8,108.38,84.03
2022-01-22T03:00:00.000Z,27.856,30.686,51.924,123.57,115.69,84.03
2022-01-22T04:00:00.000Z,28.329,27.871,51.31,123.68,126.1,84.03
2022-01-22T05:00:00.000Z,30.181,26.671,52.201,120,130.05,84.03
2022-01-22T06:00:00.000Z,32.326,24.696,54.08,148.35,156.04,84.03
2022-01-22T07:00:00.000Z,35.835,22.739,57.67,186,213.16,84.03
2022-01-22T08:00:00.000Z,37.06,21.697,60.309,207.46,222.71,84.03
2022-01-22T09:00:00.000Z,37.102,21.725,61.969,211.25,223.65,84.03
2022-01-22T10:00:00.000Z,37.16,21.996,63.147,209.69,225.25,84.03
2022-01-22T11:00:00.000Z,37.193,22.02,62.993,200.83,211.93,84.03
2022-01-22T12:00:00.000Z,37.359,21.472,61.583,188.54,193.66,84.03
2022-01-22T13:00:00.000Z,37.522,20.225,60.443,185.88,198.6,84.03
2022-01-22T14:00:00.000Z,38.001,18.649,59.708,196.5,214.73,84.03
2022-01-22T15:00:00.000Z,38.56,17.819,60.244,197.25,213.2,84.03
2022-01-22T16:00:00.000Z,39.347,17.992,63.279,222.31,233.01,84.03
2022-01-22T17:00:00.000Z,39.672,18.222,63.736,230.82,242.32,84.03
2022-01-22T18:00:00.000Z,39.824,18.02,61.761,214.32,223.18,84.03
2022-01-22T19:00:00.000Z,39.696,17.711,57.923,207.14,209.77,84.03
2022-01-22T20:00:00.000Z,39.605,17.4,55.179,190.33,199.13,84.03
2022-01-22T21:00:00.000Z,38.755,17.175,53.925,193.52,197.53,84.03
2022-01-22T22:00:00.000Z,37.124,16.833,50.934,175.07,186.59,84.03
2022-01-22T23:00:00.000Z,35.846,16.339,48.66,171.69,166.03,84.03
2022-01-23T00:00:00.000Z,35.357,16.151,46.805,183.01,163.36,84.03
2022-01-23T01:00:00.000Z,35.026,15.479,45.79,185.22,156.97,84.03
2022-01-23T02:00:00.000Z,35.438,15.265,45.671,179.73,173.61,84.03
2022-01-23T03:00:00.000Z,35.603,15.021,45.724,179.04,171.91,84.03
2022-01-23T04:00:00.000Z,35.617,14.853,45.476,179.49,171.11,84.03
2022-01-23T05:00:00.000Z,35.685,14.587,45.702,168.23,168.48,84.03
2022-01-23T06:00:00.000Z,36.212,13.994,47.485,172.45,170.22,84.03
2022-01-23T07:00:00.000Z,38.043,14.023,50.29,184.93,178.71,84.03
2022-01-23T08:00:00.000Z,39.027,15.035,53.533,195.31,187.11,84.03
2022-01-23T09:00:00.000Z,39.352,16.324,56.151,195.34,184.52,84.03
2022-01-23T10:00:00.000Z,39.663,17.734,58.632,195.87,181.74,84.03
2022-01-23T11:00:00.000Z,39.208,18.122,58.564,195.41,180.08,84.03
2022-01-23T12:00:00.000Z,39.464,17.324,56.951,186.29,174.16,84.03
2022-01-23T13:00:00.000Z,39.765,15.767,55.452,184.49,175.85,84.03
2022-01-23T14:00:00.000Z,40.297,13.582,54.98,190,190.5,84.03
2022-01-23T15:00:00.000Z,40.74,11.698,55.766,194,198.5,84.03
2022-01-23T16:00:00.000Z,40.698,11.332,59.473,214.95,227.38,84.03
2022-01-23T17:00:00.000Z,40.418,11.091,60.696,239.49,236.22,84.03
2022-01-23T18:00:00.000Z,40.623,11.213,59.111,242.97,236.69,84.03
2022-01-23T19:00:00.000Z,40.804,11.544,56.77,224.96,220.66,84.03
2022-01-23T20:00:00.000Z,40.664,11.976,54.975,204.84,197.4,84.03
2022-01-23T21:00:00.000Z,40.227,12.109,54.677,201,200.95,84.03
2022-01-23T22:00:00.000Z,38.394,12.119,51.819,179.97,178.93,84.03
2022-01-23T23:00:00.000Z,37.738,12.315,49.585,183.33,178.27,84.03
2022-01-24T00:00:00.000Z,37.852,12.712,48.306,179.61,179,84.03
2022-01-24T01:00:00.000Z,37.604,13.157,47.857,178.3,181.05,84.03
2022-01-24T02:00:00.000Z,37.528,13.393,48.38,177.46,177.26,84.03
2022-01-24T03:00:00.000Z,38.398,13.472,49.857,177.61,178.47,84.03
2022-01-24T04:00:00.000Z,40.472,13.19,53.775,187.48,183.22,84.03
2022-01-24T05:00:00.000Z,41.919,13.051,61.889,225.19,221.84,84.03
2022-01-24T06:00:00.000Z,42.921,13.148,68.557,265,265.46,84.03
2022-01-24T07:00:00.000Z,43.448,13.755,71.578,300.02,295,84.03
2022-01-24T08:00:00.000Z,43.938,15.793,72.432,299.39,301.9,84.03
2022-01-24T09:00:00.000Z,43.886,18.017,72.869,275.88,268.64,84.03
2022-01-24T10:00:00.000Z,43.907,19.475,73.504,270,250.49,84.03
2022-01-24T11:00:00.000Z,43.8,20.256,73.516,245.84,246.83,84.03
2022-01-24T12:00:00.000Z,43.621,19.838,72.901,240.08,243.16,84.03
2022-01-24T13:00:00.000Z,43.544,17.857,71.497,244,246.75,84.03
2022-01-24T14:00:00.000Z,43.671,15.054,70.675,256.49,253.69,84.03
2022-01-24T15:00:00.000Z,43.943,12.748,70.45,273.57,294.2,84.03
2022-01-24T16:00:00.000Z,44.758,12.087,72.853,307.38,348.75,84.03
2022-01-24T17:00:00.000Z,44.836,11.908,73.246,341.85,386.98,84.03
2022-01-24T18:00:00.000Z,44.456,11.872,71.384,315.31,396.42,84.03
2022-01-24T19:00:00.000Z,42.913,11.468,67.495,274.98,294.37,84.03
2022-01-24T20:00:00.000Z,42.239,11.316,63.694,250,252.9,84.03
2022-01-24T21:00:00.000Z,42.36,11.316,61.07,226.81,222.35,84.03
2022-01-24T22:00:00.000Z,42.206,11.5,57.722,206.92,200.96,84.03
2022-01-24T23:00:00.000Z,42.614,11.796,55.371,215.98,208.18,84.03
2022-01-25T00:00:00.000Z,42.668,12.094,53.62,212.9,216.98,84.03
2022-01-25T01:00:00.000Z,42.292,12.452,53.138,203.75,209.46,84.03
2022-01-25T02:00:00.000Z,42.297,12.648,53.618,196.24,202.36,84.03
2022-01-25T03:00:00.000Z,42.569,12.677,55.074,198.99,203.37,84.03
2022-01-25T04:00:00.000Z,42.839,12.5,58.34,219.03,215.72,84.03
2022-01-25T05:00:00.000Z,43.118,12.424,64.719,279.96,270.83,84.03
2022-01-25T06:00:00.000Z,44.291,12.157,70.394,356.24,497.01,84.03
2022-01-25T07:00:00.000Z,44.956,12.336,73.067,399.85,530.07,84.03
2022-01-25T08:00:00.000Z,44.878,13.631,73.331,399.01,510.57,84.03
2022-01-25T09:00:00.000Z,44.949,15.305,74.056,360,463.43,84.03
2022-01-25T10:00:00.000Z,44.843,16.829,74.925,347.4,451.6,84.03
2022-01-25T11:00:00.000Z,44.326,18.044,74.844,328.92,425.52,84.03
2022-01-25T12:00:00.000Z,44.077,18.22,73.81,305,399.29,84.03
2022-01-25T13:00:00.000Z,44.036,17.334,72.38,310,407.96,84.03
2022-01-25T14:00:00.000Z,44.176,15.586,71.705,313,399.86,84.03
2022-01-25T15:00:00.000Z,44.967,14.199,71.047,318.67,517.91,84.03
2022-01-25T16:00:00.000Z,45.483,13.744,73.255,366.43,677.8,84.03
2022-01-25T17:00:00.000Z,45.51,13.414,73.61,399.06,608.31,84.03
2022-01-25T18:00:00.000Z,44.958,13.453,71.783,373.75,562.45,84.03
2022-01-25T19:00:00.000Z,44.479,13.336,67.805,309.68,356,84.03
2022-01-25T20:00:00.000Z,43.594,13.656,64.314,265,281.04,84.03
2022-01-25T21:00:00.000Z,42.49,14.139,61.63,240.89,249.48,84.03
2022-01-25T22:00:00.000Z,42.097,15.392,58.333,215.17,222.79,84.03
2022-01-25T23:00:00.000Z,41.233,16.514,56.073,209.57,243.22,84.03
2022-01-26T00:00:00.000Z,40.435,17.176,54.61,212.36,227.21,84.03
2022-01-26T01:00:00.000Z,39.936,18.299,54.234,215.41,212.6,84.03
2022-01-26T02:00:00.000Z,39.829,19.478,54.793,209.89,203.54,84.03
2022-01-26T03:00:00.000Z,40.206,20.15,55.985,209.14,203.51,84.03
2022-01-26T04:00:00.000Z,40.751,21.354,59.004,215.09,205.27,84.03
2022-01-26T05:00:00.000Z,41.75,22.737,66.221,240.16,212.51,84.03
2022-01-26T06:00:00.000Z,42.547,23.404,71.806,294.88,267.13,84.03
2022-01-26T07:00:00.000Z,43.333,23.916,74.492,312.32,282.18,84.03
2022-01-26T08:00:00.000Z,43.223,25.026,75.012,312.69,290.27,84.03
2022-01-26T09:00:00.000Z,42.77,27.368,75.996,300.02,288.43,84.03
2022-01-26T10:00:00.000Z,42.49,29.22,77.181,282.65,295.59,84.03
2022-01-26T11:00:00.000Z,42.299,30.458,77.309,259.68,297.8,84.03
2022-01-26T12:00:00.000Z,41.67,31.707,76.689,241.54,278.54,84.03
2022-01-26T13:00:00.000Z,41.397,32.051,75.576,238.24,270.56,84.03
2022-01-26T14:00:00.000Z,41.338,32.201,74.77,236.76,259.04,84.03
2022-01-26T15:00:00.000Z,41.585,31.054,74.04,240.11,252.91,84.03
2022-01-26T16:00:00.000Z,41.212,32.046,76,268.08,302.43,84.03
2022-01-26T17:00:00.000Z,40.847,33.176,75.991,262.46,308.78,84.03
2022-01-26T18:00:00.000Z,39.844,33.955,74.096,224.45,315.6,84.03
2022-01-26T19:00:00.000Z,37.727,34.548,70.37,217.43,237.25,84.03
2022-01-26T20:00:00.000Z,34.9,34.713,66.23,171.34,204.44,84.03
2022-01-26T21:00:00.000Z,33.074,34.323,63.117,142.94,205.68,84.03
2022-01-26T22:00:00.000Z,30.028,35.418,60.089,122.34,163.73,84.03
2022-01-26T23:00:00.000Z,28.463,36.884,57.693,131.59,163.18,84.03
2022-01-27T00:00:00.000Z,27.437,37.861,56.54,115.02,141.52,84.03
2022-01-27T01:00:00.000Z,26.586,38.778,56.251,108.65,130.93,84.03
2022-01-27T02:00:00.000Z,26.643,39.643,55.876,100.94,140,84.03
2022-01-27T03:00:00.000Z,27.362,40.332,57.225,103.06,146.64,84.03
2022-01-27T04:00:00.000Z,28.194,41.163,60.181,110.03,157.66,84.03
2022-01-27T05:00:00.000Z,28.474,42.262,67.137,104.03,177.65,84.03
2022-01-27T06:00:00.000Z,30.56,42.367,72.932,138.79,248.37,84.03
2022-01-27T07:00:00.000Z,32.457,42.629,75.186,138.23,258.04,84.03
2022-01-27T08:00:00.000Z,32.846,44.249,76.086,128.79,257.13,84.03
2022-01-27T09:00:00.000Z,32.638,46.762,77.122,128.74,232.69,84.03
2022-01-27T10:00:00.000Z,32.639,48.672,78.153,127.8,220.48,84.03
2022-01-27T11:00:00.000Z,32.781,49.321,77.533,126.24,209.71,84.03
2022-01-27T12:00:00.000Z,32.724,48.494,76.106,135.78,214.98,84.03
2022-01-27T13:00:00.000Z,32.542,47.239,74.643,139.66,229.01,84.03
2022-01-27T14:00:00.000Z,32.371,45.311,74.326,138.69,239.1,84.03
2022-01-27T15:00:00.000Z,31.816,44.404,74.41,137.58,231.82,84.03
2022-01-27T16:00:00.000Z,31.805,45.377,76.73,141.17,243.99,84.03
2022-01-27T17:00:00.000Z,31.271,45.26,76.692,125.96,212.83,84.03
2022-01-27T18:00:00.000Z,29.951,45.887,74.757,114.73,180.08,84.03
2022-01-27T19:00:00.000Z,27.172,46.914,71.039,104.04,151.94,84.03
2022-01-27T20:00:00.000Z,26.488,47.713,67.203,110.1,146.75,84.03
2022-01-27T21:00:00.000Z,25.561,46.591,64.177,101.19,128.33,84.03
2022-01-27T22:00:00.000Z,24.406,45.725,60.809,86.31,107.07,84.03
2022-01-27T23:00:00.000Z,22.036,45.478,58.242,82.03,87.66,84.03
2022-01-28T00:00:00.000Z,21.243,45.49,56.377,84.03,97.86,84.03
2022-01-28T01:00:00.000Z,20.982,45.149,55.432,81.59,89.32,84.03
2022-01-28T02:00:00.000Z,21.167,44.671,55.649,77.26,83.58,84.03
2022-01-28T03:00:00.000Z,22.438,44.358,56.957,100.7,98.26,84.03
2022-01-28T04:00:00.000Z,24.832,43.696,60.54,100.69,108.69,84.03
2022-01-28T05:00:00.000Z,28.211,43.245,67.575,121.69,130.67,84.03
2022-01-28T06:00:00.000Z,32.227,41.532,73.529,175.29,207.19,84.03
2022-01-28T07:00:00.000Z,33.526,40.314,75.567,186.17,225.67,84.03
2022-01-28T08:00:00.000Z,34.267,41.137,75.826,198.05,231.65,84.03
2022-01-28T09:00:00.000Z,34.216,42.965,75.951,190.92,216.1,84.03
2022-01-28T10:00:00.000Z,34.807,41.443,75.948,220.07,208.52,89.25
2022-01-28T11:00:00.000Z,35.382,40.39,74.858,214.74,211.67,89.25
2022-01-28T12:00:00.000Z,35.183,38.935,72.806,231.6,205.51,89.25
2022-01-28T13:00:00.000Z,35.152,35.066,71.763,233.67,199.76,89.25
2022-01-28T14:00:00.000Z,35.548,29.862,70.553,237.08,212.11,89.25
2022-01-28T15:00:00.000Z,36.003,25.087,69.884,237.92,220.42,89.25
2022-01-28T16:00:00.000Z,36.206,24.595,72.217,260,254.48,89.25
2022-01-28T17:00:00.000Z,36.278,26.437,72.967,255.6,242.79,89.25
2022-01-28T18:00:00.000Z,35.855,27.903,71.721,222.37,202.88,89.25
2022-01-28T19:00:00.000Z,34.634,29.383,67.362,222.74,188.99,89.25
2022-01-28T20:00:00.000Z,32.719,30.951,63.652,177.8,164.38,89.25
2022-01-28T21:00:00.000Z,30.218,32.322,61.256,148.98,145.31,89.25
2022-01-28T22:00:00.000Z,26.624,34.129,58.212,123.36,117.42,89.25
2022-01-28T23:00:00.000Z,23.542,35.692,55.083,130.25,103.27,89.25
2022-01-29T00:00:00.000Z,22.748,37.863,53.064,115.01,106.7,89.25
